,bootstrap_size,no_features,max_depth,no_trees,accuracy,seconds
337,5400.0,40.0,35.0,20.0,0.9038333333333334,472.788367
338,5400.0,40.0,35.0,20.0,0.9045,479.773437
339,5400.0,40.0,35.0,20.0,0.9043333333333332,476.627996
340,5400.0,40.0,35.0,30.0,0.9166666666666666,689.518761
341,5400.0,40.0,35.0,30.0,0.9195,659.3489559999998
342,5400.0,40.0,35.0,30.0,0.915,661.011567
343,5400.0,40.0,35.0,30.0,0.9221666666666668,666.611762
344,5400.0,40.0,35.0,30.0,0.919,689.643398
345,5400.0,40.0,35.0,30.0,0.9145,678.278437
346,5400.0,40.0,35.0,30.0,0.919,710.867264
347,5400.0,40.0,35.0,30.0,0.9191666666666668,690.076163
348,5400.0,40.0,35.0,30.0,0.9223333333333332,686.871398
349,5400.0,40.0,35.0,30.0,0.9208333333333332,716.904201
350,5400.0,40.0,35.0,40.0,0.9298333333333332,982.130218
351,5400.0,40.0,35.0,40.0,0.9278333333333332,997.400768
352,5400.0,40.0,35.0,40.0,0.9261666666666668,963.609306
353,5400.0,20.0,25.0,50.0,0.8738333333333334,550.705327
354,5400.0,20.0,5.0,50.0,0.786,237.318931
355,5400.0,20.0,15.0,50.0,0.8593333333333333,521.061492
356,5400.0,20.0,35.0,50.0,0.878,568.044155
357,5400.0,20.0,45.0,50.0,0.8796666666666667,573.644857
358,5400.0,20.0,55.0,10.0,0.7136666666666667,110.015066
359,5400.0,20.0,55.0,20.0,0.8221666666666667,243.830638
360,5400.0,20.0,55.0,30.0,0.8566666666666667,343.607403
361,5400.0,20.0,55.0,40.0,0.8671666666666666,472.531064
362,5400.0,20.0,55.0,50.0,0.884,580.601961
363,5400.0,40.0,5.0,50.0,0.8381666666666666,636.336993
364,5400.0,40.0,15.0,50.0,0.9315,1185.748852
365,5400.0,40.0,25.0,50.0,0.932,1191.864813
366,5400.0,40.0,35.0,50.0,0.9366666666666666,1214.869627
367,5400.0,40.0,45.0,10.0,0.8625,236.542799
368,5400.0,40.0,45.0,20.0,0.8956666666666667,469.630609
369,5400.0,40.0,45.0,30.0,0.9228333333333333,728.847931
